date,CSI1000,CSI500,CYB,HS300,SH50
2018-02-22,6347.0825,5875.7272,1677.7647,4052.7332,2931.8815
2018-02-23,6365.9164,5897.6765,1668.8345,4071.0889,2957.171
2018-02-26,6507.128,6029.6795,1729.1527,4118.4186,2973.7855
2018-02-27,6529.3803,6010.5573,1743.5413,4058.9806,2927.0968
2018-02-28,6563.8076,6023.677,1753.6274,4023.6415,2878.6666
2018-03-01,6658.5782,6090.2247,1789.8488,4049.0863,2891.2982
2018-03-02,6632.3713,6056.3354,1772.0054,4016.461,2864.1834
2018-03-05,6674.2773,6064.0983,1795.6928,4018.097,2863.9909
2018-03-06,6735.8593,6145.5768,1797.6095,4066.5647,2892.4752
2018-03-07,6688.5451,6086.4874,1785.2696,4036.6536,2878.1506
2018-03-08,6725.1826,6131.5142,1793.2216,4077.6001,2898.2542
2018-03-09,6837.1264,6206.9754,1856.4554,4108.8652,2908.1974
2018-03-12,6947.4602,6295.7776,1882.409,4127.6662,2909.5793
2018-03-13,6911.6657,6254.1457,1872.6782,4091.2533,2883.3771
2018-03-14,6834.8354,6189.317,1841.2893,4073.3447,2871.334
2018-03-15,6824.0515,6180.1108,1848.7105,4096.1627,2894.9828
2018-03-16,6805.9256,6146.3058,1821.3223,4056.4226,2870.7318
2018-03-19,6820.5016,6153.8339,1842.9199,4074.2479,2897.2558
2018-03-20,6822.2549,6173.6984,1864.6204,4077.7041,2904.3972
2018-03-21,6771.0554,6129.2042,1829.9129,4061.0502,2894.1835
2018-03-22,6764.6898,6101.2276,1817.2279,4020.349,2866.6702
2018-03-23,6402.8929,5787.1523,1726.0209,3904.9355,2791.4674
2018-03-26,6515.2508,5902.9588,1780.6093,3879.893,2738.868
2018-03-27,6680.8436,6034.775,1844.6929,3913.2689,2747.5872
2018-03-28,6635.8731,5973.3414,1835.1539,3842.7155,2694.8259
2018-03-29,6684.2753,6034.8572,1842.1872,3894.0498,2738.7906
2018-03-30,6798.6684,6114.7382,1900.4817,3898.4977,2722.153
2018-04-02,6835.8746,6121.9642,1900.2546,3886.9189,2711.3735
2018-04-03,6769.558,6059.7089,1872.4701,3862.4796,2697.272
2018-04-04,6708.9219,6017.6863,1836.8127,3854.8625,2702.3692
2018-04-09,6718.6493,6025.6493,1841.6531,3852.9292,2715.7318
2018-04-10,6720.7737,6063.7423,1835.5201,3927.1729,2780.8036
2018-04-11,6759.8118,6086.6126,1834.6256,3938.3434,2785.3386
2018-04-12,6727.6447,6051.3346,1826.8897,3898.6354,2749.6986
2018-04-13,6721.6629,6027.1867,1824.5943,3871.1443,2726.3956
2018-04-16,6717.9311,6012.4053,1838.7088,3808.863,2664.7045
2018-04-17,6564.6919,5890.8571,1783.7407,3748.6412,2635.7032
2018-04-18,6661.2913,5970.6577,1822.2644,3766.282,2653.7691
2018-04-19,6677.09,6004.7334,1820.2808,3811.843,2682.5518
2018-04-20,6535.9633,5880.8359,1782.8085,3760.8543,2647.3763
2018-04-23,6466.5186,5823.9205,1753.0476,3766.3257,2664.9175
2018-04-24,6606.5839,5957.1927,1806.8609,3843.4886,2722.8474
2018-04-25,6632.0186,5959.422,1819.4064,3828.7015,2702.9802
2018-04-26,6510.5343,5847.9766,1781.2761,3755.4941,2666.0239
2018-04-27,6517.0541,5860.9836,1805.5958,3756.8765,2653.5436
2018-05-02,6486.8143,5855.3233,1801.5708,3763.6461,2652.7311
2018-05-03,6545.2741,5910.6058,1826.7912,3793.0001,2663.9752
2018-05-04,6531.2928,5909.2944,1814.8549,3774.5981,2646.3548
2018-05-07,6646.5838,6019.1409,1852.3359,3834.1877,2683.8487
2018-05-08,6678.1447,6041.8143,1856.868,3878.6767,2722.88
2018-05-09,6674.9094,6029.2329,1855.8086,3871.6152,2717.2393
2018-05-10,6703.211,6040.5716,1865.3588,3893.0565,2729.4001
2018-05-11,6636.7666,5991.3424,1834.7797,3872.8383,2724.7162
2018-05-14,6591.7303,5967.5541,1830.9804,3909.2933,2753.5353
2018-05-15,6661.1288,6020.5697,1858.0114,3924.0975,2750.8309
2018-05-16,6622.6414,6004.0696,1846.6748,3892.8442,2716.7818
2018-05-17,6591.255,5973.7785,1831.2045,3864.0507,2700.8768
2018-05-18,6620.7747,5995.1497,1836.7539,3903.0637,2740.5347
2018-05-21,6697.1442,6072.1991,1862.4808,3921.2421,2745.8041
2018-05-22,6724.3984,6092.9069,1875.9994,3906.2081,2728.0004
2018-05-23,6652.2924,6013.8472,1845.9733,3854.5825,2683.6934
2018-05-24,6628.5024,5992.6209,1838.4028,3827.217,2665.6758
2018-05-25,6541.4497,5917.7978,1804.5488,3816.498,2661.2911
2018-05-28,6490.4048,5891.2627,1796.9134,3833.2599,2673.1985
2018-05-29,6436.7725,5835.4456,1773.6458,3804.0093,2663.4034
2018-05-30,6232.4157,5682.5881,1726.2188,3723.3724,2605.9005
2018-05-31,6315.1721,5754.4746,1743.7426,3802.3759,2658.2917
2018-06-01,6243.7318,5685.1155,1709.5476,3770.5891,2647.1867
2018-06-04,6215.6085,5683.1486,1702.9297,3807.5781,2694.577
2018-06-05,6316.419,5779.0778,1746.113,3845.3164,2707.0168
2018-06-06,6320.4738,5774.2575,1743.2475,3837.3511,2692.1807
2018-06-07,6274.8838,5738.0176,1730.375,3831.0128,2695.2374
2018-06-08,6205.9557,5669.3031,1711.5224,3779.6159,2652.0823
2018-06-11,6151.9383,5632.3566,1688.6179,3779.9818,2660.4084
2018-06-12,6199.1544,5693.3461,1712.7684,3825.9534,2687.7018
2018-06-13,6092.3445,5607.0173,1685.8948,3788.3391,2671.6265
2018-06-14,6060.1287,5586.9314,1673.3194,3773.3655,2671.2975
2018-06-15,5928.0725,5483.9446,1641.6627,3753.4338,2667.9751
2018-06-19,5522.5286,5141.7095,1547.1453,3621.1166,2599.7801
2018-06-20,5588.27,5198.3935,1563.7925,3635.4436,2598.328
2018-06-21,5456.9105,5089.2522,1521.6761,3592.965,2579.0517
2018-06-22,5541.3742,5160.1228,1549.6605,3608.9046,2583.708
2018-06-25,5512.4331,5125.0333,1538.565,3560.4777,2536.4599
2018-06-26,5558.7138,5160.2829,1564.9174,3531.1112,2506.7166
2018-06-27,5508.9152,5109.4975,1546.2315,3459.2621,2452.6386
2018-06-28,5443.8491,5055.1093,1543.6637,3423.5255,2425.1758
2018-06-29,5608.5358,5217.7643,1606.7147,3510.9845,2479.9115
2018-07-02,5538.0924,5138.7826,1588.3739,3407.9638,2386.3765
2018-07-03,5601.5906,5197.1313,1607.1223,3409.2801,2388.9763
2018-07-04,5500.6654,5121.3436,1565.6104,3363.7473,2368.4251
2018-07-05,5352.6601,4982.7627,1532.6789,3342.4379,2374.3553
2018-07-06,5374.5801,4996.6299,1541.3135,3365.1227,2402.617
2018-07-09,5487.5489,5107.5507,1581.9302,3459.1837,2471.2851
2018-07-10,5524.8023,5136.5326,1592.9761,3467.5155,2471.2299
2018-07-11,5396.312,5036.1565,1563.0085,3407.5297,2432.2785
2018-07-12,5541.3602,5172.5032,1614.6324,3481.0559,2474.6247
2018-07-13,5561.6853,5204.1855,1618.4632,3492.6897,2476.8642
2018-07-16,5566.9595,5195.2002,1616.9125,3472.0859,2448.765
2018-07-17,5575.474,5196.1969,1621.6318,3449.3773,2430.4445
2018-07-18,5544.5186,5156.6363,1607.8841,3431.3227,2420.7591
2018-07-19,5480.7672,5111.3271,1590.0633,3428.343,2426.1628
2018-07-20,5541.2117,5175.2516,1609.5479,3492.8938,2493.765
2018-07-23,5582.307,5214.0038,1620.9733,3525.7503,2526.8127
2018-07-24,5672.2217,5304.641,1629.6096,3581.7057,2563.5835
2018-07-25,5685.5862,5308.6569,1632.3204,3577.7522,2563.6871
2018-07-26,5663.1777,5273.4789,1606.1153,3536.2456,2530.9913
2018-07-27,5630.2272,5249.2904,1594.5674,3521.2269,2525.0915
2018-07-30,5549.0373,5185.151,1559.6408,3515.0794,2541.3081
2018-07-31,5542.5434,5188.7166,1561.2576,3517.6568,2545.1243
2018-08-01,5456.2054,5105.3741,1541.8601,3447.3882,2490.2454
2018-08-02,5325.8014,4996.012,1510.0876,3370.9579,2440.3127
2018-08-03,5255.6309,4929.75,1481.6065,3315.2839,2413.5032
2018-08-06,5144.6419,4825.2508,1440.7955,3273.2728,2406.5365
2018-08-07,5279.6417,4956.8718,1479.4408,3368.8695,2479.7796
2018-08-08,5191.7863,4880.5694,1447.7568,3314.5075,2446.9978
2018-08-09,5307.9668,5004.7733,1497.6063,3397.5298,2504.6172
2018-08-10,5342.0468,5030.5148,1511.7073,3405.0191,2503.2058
2018-08-13,5369.1758,5055.2753,1531.3404,3390.3441,2478.5086
2018-08-14,5351.0187,5037.8831,1518.4912,3372.9137,2469.2002
2018-08-15,5242.0865,4932.8063,1478.5059,3291.976,2408.7219
2018-08-16,5178.2374,4888.3712,1463.8718,3276.7276,2405.1638
2018-08-17,5084.207,4803.0285,1434.3058,3229.6198,2374.1729
2018-08-20,5103.6343,4832.6512,1435.6902,3267.2498,2409.1289
2018-08-21,5162.0263,4891.9801,1456.9724,3326.6489,2452.3833
2018-08-22,5102.3594,4837.0183,1439.5515,3307.9545,2450.1537
2018-08-23,5133.3288,4863.6651,1455.5021,3320.0257,2461.0673
2018-08-24,5116.1391,4852.2887,1450.0912,3325.3347,2471.9989
2018-08-27,5229.3611,4960.0655,1493.4329,3406.5735,2522.3395
2018-08-28,5233.5027,4974.2072,1493.1057,3400.1705,2511.1452
2018-08-29,5203.7117,4941.9607,1481.1915,3386.5736,2503.4801
2018-08-30,5114.2663,4867.1214,1457.916,3351.0942,2479.2095
2018-08-31,5057.9848,4814.8237,1435.2005,3334.5036,2474.4765
2018-09-03,5054.1051,4838.873,1443.6877,3321.8248,2465.8797
2018-09-04,5113.1474,4890.2806,1455.5027,3363.8984,2500.4376
2018-09-05,5032.502,4815.0343,1430.2399,3298.1412,2441.2299
2018-09-06,5012.5093,4793.3454,1422.8699,3262.8808,2416.0328
2018-09-07,5022.2844,4791.7779,1425.2289,3277.6438,2437.677
2018-09-10,4923.6444,4704.8782,1390.8229,3230.0681,2413.4258
2018-09-11,4925.3007,4702.9032,1395.1665,3224.2116,2398.7678
2018-09-12,4919.8057,4693.9743,1385.7962,3202.0248,2381.3883
2018-09-13,4958.1648,4721.2121,1391.2791,3236.5662,2415.3115
2018-09-14,4907.9343,4670.0799,1366.5653,3242.0902,2425.4208
2018-09-17,4831.5632,4602.3901,1349.7765,3204.9224,2399.8807
2018-09-18,4917.3504,4683.5056,1377.3027,3269.4319,2458.7677
2018-09-19,4970.012,4736.8934,1392.4026,3312.4823,2487.0771
2018-09-20,4951.5849,4733.4806,1387.6192,3310.1258,2487.4223
2018-09-21,5011.6909,4805.2151,1411.119,3410.4856,2573.6031
2018-09-25,4995.6951,4792.5507,1405.806,3379.8043,2547.7911
2018-09-26,5017.0582,4815.6306,1420.7498,3417.2413,2582.7666
2018-09-27,4945.6907,4755.3803,1400.3593,3403.5902,2575.4485
2018-09-28,4987.2727,4800.7287,1411.3398,3438.8649,2606.6676
2018-10-08,4817.4336,4646.4929,1353.6711,3290.8988,2486.8222
2018-10-09,4818.7327,4634.8939,1345.9527,3288.6906,2491.6628
2018-10-10,4812.4269,4629.8877,1346.7045,3281.5978,2494.0558
2018-10-11,4456.6084,4307.4208,1261.8831,3124.1139,2390.5025
2018-10-12,4427.6804,4278.0353,1268.4055,3170.7262,2444.1305
2018-10-15,4358.869,4199.1532,1250.2184,3126.4516,2412.4791
2018-10-16,4261.1731,4099.6831,1216.6868,3100.9738,2415.492
2018-10-17,4292.1965,4133.3832,1231.8615,3118.2463,2429.2145
2018-10-18,4149.4442,4018.4614,1205.0314,3044.3918,2369.0679
2018-10-19,4241.2335,4127.9854,1249.8896,3134.9455,2446.3196
2018-10-22,4452.7369,4333.1445,1314.9449,3270.2732,2540.1521
2018-10-23,4379.0558,4253.5561,1292.0559,3183.4257,2464.8117
2018-10-24,4377.5508,4245.4884,1284.1023,3188.2018,2477.4883
2018-10-25,4345.3271,4234.4208,1273.6029,3194.3084,2485.0987
2018-10-26,4359.4744,4233.9585,1263.1881,3173.635,2468.9096
2018-10-29,4296.699,4162.5255,1250.4796,3076.8889,2389.5766
2018-10-30,4336.6497,4204.5424,1259.948,3110.2605,2415.6485
2018-10-31,4400.6132,4272.5518,1275.5743,3153.8234,2451.1207
2018-11-01,4428.7364,4298.9837,1286.3265,3177.0338,2460.1619
2018-11-02,4564.1771,4437.9456,1348.2794,3290.2455,2542.768
2018-11-05,4598.2011,4440.8274,1348.8759,3262.8351,2511.5897
2018-11-06,4603.1086,4438.0965,1349.1087,3243.1504,2499.6793
2018-11-07,4592.8355,4415.136,1345.7678,3221.9101,2482.3343
2018-11-08,4572.3781,4382.3286,1329.5909,3212.7737,2485.9978
2018-11-09,4561.2128,4368.6143,1322.8308,3167.4442,2434.212
2018-11-12,4697.3459,4481.6881,1368.7907,3205.1407,2444.9673
2018-11-13,4790.4482,4563.5351,1392.0549,3237.3823,2462.9726
2018-11-14,4791.2259,4545.5089,1385.7324,3204.9427,2429.9857
2018-11-15,4871.0891,4619.8141,1405.2479,3242.3715,2459.1411
2018-11-16,4923.9862,4659.0965,1403.2829,3257.6735,2461.4445
2018-11-19,4942.4919,4670.737,1394.4,3294.6031,2492.0842
2018-11-20,4811.8817,4537.4493,1355.3343,3218.4076,2446.7911
2018-11-21,4847.0361,4554.6747,1363.0284,3226.4918,2451.2723
2018-11-22,4850.1307,4551.3264,1353.9237,3214.4273,2437.6387
2018-11-23,4642.1171,4374.7644,1308.7387,3143.4752,2399.2026
2018-11-26,4633.7314,4367.4619,1304.5572,3141.2434,2401.8978
2018-11-27,4671.6439,4387.6515,1315.4328,3137.2413,2394.2943
2018-11-28,4728.5759,4441.8569,1341.0832,3178.9326,2421.1336
2018-11-29,4617.3483,4345.703,1312.7163,3137.6542,2401.8524
2018-11-30,4648.1837,4376.6511,1329.3885,3172.69,2428.0445
2018-12-03,4802.2933,4515.1735,1372.7939,3260.9502,2488.0567
2018-12-04,4846.1695,4536.2104,1378.7535,3267.7095,2496.1425
2018-12-05,4816.9916,4502.7021,1381.7668,3252.0041,2481.7917
2018-12-06,4730.9128,4411.0884,1345.7608,3181.673,2434.4908
2018-12-07,4731.9019,4410.9593,1341.0187,3181.5646,2430.7223
2018-12-10,4676.6151,4359.3122,1326.8478,3144.7631,2408.6063
2018-12-11,4720.4692,4395.5702,1338.0788,3159.8158,2415.5777
2018-12-12,4718.8217,4393.324,1338.7307,3170.6092,2423.3178
2018-12-13,4763.7167,4443.1572,1348.5039,3219.6924,2457.9046
2018-12-14,4641.8881,4337.1025,1310.4576,3165.9109,2423.3814
2018-12-17,4627.2282,4330.6465,1299.1747,3161.1966,2425.9446
2018-12-18,4596.61,4307.2675,1293.3351,3128.4265,2397.8676
2018-12-19,4533.3964,4247.8991,1268.8139,3091.1255,2369.5483
2018-12-20,4550.5973,4259.7614,1278.1573,3067.4169,2334.9217
2018-12-21,4517.7798,4231.144,1270.3043,3029.3951,2306.1451
2018-12-24,4558.3174,4274.7218,1284.3322,3038.1981,2309.2327
2018-12-25,4514.6175,4225.5124,1273.4473,3017.2815,2297.3326
2018-12-26,4494.4975,4208.4053,1264.0702,3002.0327,2281.5579
2018-12-27,4424.6531,4161.2702,1248.0765,2990.5057,2276.0571
2018-12-28,4430.0238,4168.0363,1250.5254,3010.6536,2293.0985
2019-01-02,4408.5252,4131.9567,1228.7668,2969.5353,2262.7908
2019-01-03,4376.8582,4112.807,1214.4969,2964.8421,2269.243
2019-01-04,4497.8933,4210.8786,1245.1567,3035.8741,2314.6466
2019-01-07,4594.1482,4288.3234,1268.0583,3054.303,2314.3193
2019-01-08,4585.0325,4277.2967,1263.5102,3047.7035,2305.1708
2019-01-09,4594.7385,4288.7717,1262.5167,3078.4759,2332.7192
2019-01-10,4582.4828,4281.8606,1258.9886,3072.6864,2331.8507
2019-01-11,4621.6108,4314.8757,1261.5603,3094.7782,2354.4987
2019-01-14,4594.1901,4286.5474,1245.9994,3067.7845,2331.1358
2019-01-15,4644.1664,4347.3555,1266.2745,3127.9904,2378.3696
2019-01-16,4637.1968,4336.8779,1267.3048,3128.6517,2381.2178
2019-01-17,4595.4901,4303.7308,1251.4137,3111.4168,2371.3481
2019-01-18,4626.4129,4347.8112,1269.5046,3168.1739,2417.363
2019-01-21,4655.1105,4373.6333,1274.7889,3185.6364,2432.487
2019-01-22,4603.2028,4308.2518,1252.2391,3143.3171,2401.233
2019-01-23,4609.6722,4315.6846,1251.1266,3141.0532,2397.0493
2019-01-24,4635.7473,4338.17,1265.1607,3158.7817,2411.5621
2019-01-25,4607.9448,4318.4417,1265.4942,3184.4696,2441.64
2019-01-28,4570.3992,4307.2196,1259.7432,3183.7777,2437.0261
2019-01-29,4490.0512,4254.2875,1243.5918,3193.9698,2455.8968
2019-01-30,4423.1355,4211.6235,1230.8193,3168.4829,2440.0146
2019-01-31,4355.7359,4176.4739,1227.9878,3201.6331,2483.4709
2019-02-01,4482.9853,4294.2696,1271.2746,3247.3971,2499.6442
2019-02-11,4611.8298,4402.8668,1316.0984,3306.4725,2527.4736
2019-02-12,4675.7918,4439.485,1332.2704,3330.3353,2533.1817
2019-02-13,4759.8256,4512.4088,1357.6657,3397.0276,2580.6116
2019-02-14,4780.0441,4532.1699,1361.9384,3402.1403,2576.3062
2019-02-15,4773.5144,4502.7348,1357.8362,3338.7047,2517.4622
2019-02-18,4942.8759,4660.999,1413.6002,3445.7448,2582.8512
2019-02-19,4963.7511,4667.2836,1406.0375,3439.6078,2579.0463
2019-02-20,4967.0394,4667.6243,1408.3818,3451.9273,2588.166
2019-02-21,4947.658,4659.1431,1412.535,3442.7056,2577.2255
2019-02-22,5059.5092,4777.2977,1456.2989,3520.1182,2623.0736
2019-02-25,5324.2471,5044.3466,1536.3711,3729.4831,2787.6987
2019-02-26,5323.7574,5038.5435,1546.9869,3684.6935,2733.9005
2019-02-27,5310.2745,5017.8842,1520.4193,3678.3921,2750.3391
2019-02-28,5330.3392,5025.2913,1535.6804,3669.3703,2743.9716
2019-03-01,5364.3661,5067.225,1567.8731,3749.7143,2819.4681
2019-03-04,5482.2985,5158.2467,1619.7099,3794.104,2832.5878
2019-03-05,5654.3058,5295.2878,1676.5659,3816.0132,2828.8685
2019-03-06,5776.9732,5390.0294,1700.4964,3848.0903,2840.2717
2019-03-07,5877.2974,5458.6153,1692.4163,3808.8497,2789.7001
2019-03-08,5633.3187,5245.6999,1654.4853,3657.579,2685.592
2019-03-11,5876.342,5456.381,1727.8014,3729.9546,2708.5982
2019-03-12,6006.1778,5551.0029,1773.4325,3755.3519,2719.7727
2019-03-13,5866.6333,5424.8642,1693.8604,3724.1941,2723.9618
2019-03-14,5688.9504,5298.5024,1650.1862,3698.4858,2729.1324
2019-03-15,5777.1086,5359.0087,1662.6229,3745.005,2755.8053
2019-03-18,5916.3436,5501.183,1707.056,3851.7479,2825.1837
2019-03-19,5941.9085,5522.1801,1708.8743,3833.9626,2806.8964
2019-03-20,5926.1695,5515.7856,1687.9,3835.4397,2812.9179
2019-03-21,5990.6386,5589.478,1703.8545,3836.8913,2802.9647
2019-03-22,6014.5459,5622.1402,1693.8654,3833.8013,2795.3909
2019-03-25,5961.4351,5549.6711,1668.8413,3742.8252,2718.1807
2019-03-26,5788.3599,5394.8787,1630.1903,3700.4388,2706.1537
2019-03-27,5826.527,5447.8795,1637.7728,3743.3878,2741.5907
2019-03-28,5747.8634,5370.1234,1626.8187,3728.3953,2733.9743
2019-03-29,5911.2119,5547.6561,1693.5475,3872.3412,2838.5054
2019-04-01,6137.7333,5757.8379,1760.892,3973.928,2892.619
2019-04-02,6174.9422,5775.5497,1754.1565,3971.2852,2888.5304
2019-04-03,6237.016,5836.0369,1768.1781,4022.1566,2920.0013
2019-04-04,6260.0695,5871.5575,1777.2628,4062.2309,2951.9848
2019-04-08,6230.2139,5847.6296,1739.6551,4057.2286,2962.2749
2019-04-09,6245.4321,5858.0464,1741.1706,4075.4301,2967.5136
2019-04-10,6235.7066,5850.7609,1726.6364,4085.847,2979.0985
2019-04-11,6106.9498,5727.1749,1691.1042,3997.5778,2928.4268
2019-04-12,6101.2045,5714.3676,1695.7294,3988.6168,2920.5151
2019-04-15,6052.0525,5655.9825,1666.8971,3975.5244,2924.9257
2019-04-16,6179.8008,5777.0111,1697.5287,4085.7891,3023.0253
2019-04-17,6234.1109,5807.7288,1717.4373,4087.2398,3017.4162
2019-04-18,6202.8448,5775.171,1704.5468,4072.0753,3004.9245
2019-04-19,6255.252,5810.1798,1715.7952,4120.6078,3042.4321
2019-04-22,6192.1441,5723.0417,1697.5121,4025.6109,2970.488
2019-04-23,6078.2672,5628.0624,1683.8,4019.0053,2978.8451
2019-04-24,6153.3905,5679.7256,1718.8461,4030.0887,2974.8473
2019-04-25,5899.9068,5458.4194,1669.9777,3941.816,2927.995
2019-04-26,5834.3774,5408.0306,1657.8243,3889.2748,2892.8568
2019-04-29,5622.4844,5265.6011,1615.6164,3900.3339,2939.405
2019-04-30,5682.2357,5307.56,1623.7819,3913.211,2945.2438
2019-05-06,5246.8299,4908.7984,1494.8864,3684.6168,2805.0354
2019-05-07,5312.496,4973.4043,1504.1637,3720.6684,2806.2577
2019-05-08,5292.7459,4947.7419,1481.873,3667.4574,2758.2435
2019-05-09,5237.8246,4888.4128,1469.4755,3599.7001,2698.7804
2019-05-10,5445.5262,5064.323,1533.8712,3730.4513,2793.7589
2019-05-13,5405.6148,5005.9044,1503.0646,3668.7255,2741.1118
2019-05-14,5368.2288,4965.6124,1494.6033,3645.1503,2724.7337
2019-05-15,5486.3865,5076.555,1528.6912,3727.0923,2783.5439
2019-05-16,5527.2751,5108.3588,1533.6697,3743.9635,2791.4146
2019-05-17,5330.9863,4942.5792,1478.7481,3648.7609,2735.2124
2019-05-20,5313.1491,4923.5589,1469.311,3617.7924,2715.4315
2019-05-21,5418.0453,5009.8725,1493.7156,3666.7762,2739.7852
2019-05-22,5395.4299,4976.3929,1488.6266,3649.3796,2725.7343
2019-05-23,5267.8266,4872.9202,1451.2448,3583.9646,2685.9336
2019-05-24,5200.774,4841.7573,1443.7467,3593.9139,2702.0252
2019-05-27,5354.634,4962.947,1491.9516,3637.1971,2722.3345
2019-05-28,5354.5254,4955.4855,1505.163,3672.2605,2748.7987
2019-05-29,5376.5125,4956.8638,1497.8922,3663.909,2755.8081
2019-05-30,5341.9803,4926.403,1485.2423,3641.1833,2742.9635
2019-05-31,5334.2477,4912.0005,1483.6576,3629.7893,2728.9459
2019-06-03,5255.0737,4853.8153,1468.9816,3632.0127,2743.0644
2019-06-04,5160.9769,4795.4129,1456.2678,3598.4666,2721.3139
2019-06-05,5158.4652,4783.8245,1451.1766,3597.105,2719.5949
2019-06-06,5030.8005,4678.7844,1416.0552,3564.6778,2706.7621
2019-06-10,5098.9383,4725.2643,1431.3371,3610.7435,2743.3745
2019-06-11,5289.6243,4901.4723,1487.3499,3719.2759,2812.8986
2019-06-12,5264.8861,4863.4922,1473.9007,3691.0957,2796.7319
2019-06-13,5294.1125,4877.6505,1479.8305,3685.3933,2794.5361
2019-06-14,5173.0685,4795.5267,1453.9575,3654.8799,2785.6055
2019-06-17,5160.6726,4802.8185,1442.3479,3654.8248,2793.7037
2019-06-18,5160.8783,4797.1468,1455.7456,3667.6185,2806.454
2019-06-19,5234.2753,4858.9164,1469.9874,3715.9381,2842.7358
2019-06-20,5317.31,4954.7338,1498.0144,3828.5183,2942.6287
2019-06-21,5406.04,5021.3051,1523.8089,3833.9383,2938.7729
2019-06-24,5403.7981,5024.2046,1514.4648,3841.2659,2949.5176
2019-06-25,5351.6898,4974.9882,1498.4655,3801.3098,2910.1212
2019-06-26,5351.391,4962.5936,1504.5487,3794.331,2903.4868
2019-06-27,5397.5712,5007.4833,1525.2438,3834.8172,2937.1283
2019-06-28,5321.4331,4950.4798,1511.5071,3825.5873,2930.5982
2019-07-01,5481.4086,5100.2619,1568.1598,3935.8116,3002.9395
2019-07-02,5483.515,5084.41,1570.5116,3937.1691,2999.0759
2019-07-03,5428.5142,5040.7227,1544.3566,3893.5341,2964.7309
2019-07-04,5404.3836,5025.0207,1532.7435,3873.1019,2953.2719
2019-07-05,5424.2503,5042.6599,1547.737,3893.2025,2961.9222
2019-07-08,5244.2661,4870.7807,1506.6612,3802.7897,2897.5121
2019-07-09,5260.3435,4881.6235,1517.7927,3793.1297,2881.5517
2019-07-10,5214.6441,4843.8649,1510.4346,3786.739,2878.7812
2019-07-11,5206.3985,4844.5474,1514.1994,3785.221,2887.8313
2019-07-12,5219.1888,4861.5679,1518.0741,3808.7311,2902.1295
2019-07-15,5273.8148,4925.3243,1547.4677,3824.1878,2902.6099
2019-07-16,5285.229,4932.0458,1545.2729,3806.8449,2884.561
2019-07-17,5289.4244,4929.085,1550.2173,3804.6384,2875.0299
2019-07-18,5194.6017,4844.1087,1524.4792,3768.4019,2859.1646
2019-07-19,5220.0273,4878.6903,1541.9814,3807.9551,2895.6249
2019-07-22,5073.3332,4776.5749,1515.9654,3781.6832,2881.9038
2019-07-23,5131.0973,4823.9182,1534.9261,3789.9135,2881.0982
2019-07-24,5194.829,4873.0271,1553.7177,3819.8325,2906.5502
2019-07-25,5211.0858,4891.6432,1566.0771,3851.0665,2931.1758
2019-07-26,5216.6018,4898.1099,1561.8552,3858.5688,2939.3547
2019-07-29,5218.9831,4897.0183,1566.5244,3854.2704,2930.4891
2019-07-30,5239.7181,4922.9175,1580.1286,3870.3176,2944.025
2019-07-31,5200.0945,4903.203,1570.3934,3835.3589,2912.6612
2019-08-01,5173.2289,4870.469,1573.8657,3803.4694,2887.8665
2019-08-02,5091.0633,4809.9198,1556.7442,3747.4379,2843.7704
2019-08-05,5032.6422,4751.9846,1531.3724,3675.6884,2786.7196
2019-08-06,4899.8161,4650.5627,1507.9105,3636.3289,2760.6799
2019-08-07,4885.4401,4626.3641,1500.2514,3621.431,2747.2491
2019-08-08,4923.3268,4656.1009,1522.9742,3669.2936,2786.8715
2019-08-09,4869.7924,4600.3526,1507.706,3633.5296,2772.1492
2019-08-12,4952.2171,4685.045,1539.9133,3699.1047,2824.8041
2019-08-13,4928.4648,4658.3884,1524.3574,3665.7515,2792.9137
2019-08-14,4961.7505,4683.8403,1536.6595,3682.4015,2804.3553
2019-08-15,4985.4213,4706.5504,1555.7734,3694.0006,2814.3881
2019-08-16,5013.5824,4722.6625,1567.9928,3710.5386,2824.2258
2019-08-19,5173.1766,4875.0363,1622.8437,3791.0946,2877.2312
2019-08-20,5185.2652,4872.6061,1611.5925,3787.7324,2875.653
2019-08-21,5186.6218,4882.7213,1609.8333,3781.7579,2869.2196
2019-08-22,5208.552,4887.9142,1613.4575,3793.5061,2878.0047
2019-08-23,5197.5481,4887.9024,1615.5592,3820.8638,2917.3773
2019-08-26,5168.6795,4855.4584,1600.7952,3765.9105,2863.4793
2019-08-27,5266.6579,4936.1238,1628.1214,3816.9459,2887.2385
2019-08-28,5256.1774,4928.1935,1625.1881,3802.5844,2867.0269
2019-08-29,5260.9496,4934.1838,1620.8606,3790.1867,2855.4504
2019-08-30,5182.9555,4886.494,1610.8982,3799.5863,2872.401
2019-09-02,5317.5333,5008.2958,1652.2882,3848.3198,2894.9575
2019-09-03,5357.0603,5044.1805,1660.4265,3853.6106,2892.1821
2019-09-04,5394.7063,5093.2662,1669.4104,3886.0012,2919.6782
2019-09-05,5445.5743,5138.4051,1689.054,3925.323,2955.8399
2019-09-06,5468.4591,5154.6378,1692.2391,3948.5075,2981.0728
2019-09-09,5602.2416,5263.4594,1733.2301,3972.9484,2981.5862
2019-09-10,5614.5756,5245.305,1725.3082,3959.265,2969.8048
